"","","Ind Code","Ind Name","Region","Country","City","Frequency","Period","Actual","Previous","Consensus","Revision","Date","Time","Revise Date"
"","","SAFZAXX02Ma072","Total Power Generation","Southern Africa","South Africa","","Monthly","30 Sep 2019 (R)","20781.00 GWH","21500.00 GWH","-","F","Oct 31, 2019","00:00","-"
"","","SAFZAXX02Ma072","Total Power Generation","Southern Africa","South Africa","","Monthly","31 Aug 2019 (R)","21500.00 GWH","22552.00 GWH","-","F","Oct 03, 2019","00:00","-"
"","","SAFZAXX02Ma072","Total Power Generation","Southern Africa","South Africa","","Monthly","31 Jul 2019 (R)","22552.00 GWH","21947.00 GWH","-","F","Sep 05, 2019","11:00","-"
"","","SAFZAXX02Ma072","Total Power Generation","Southern Africa","South Africa","","Monthly","30 Jun 2019 (R)","21947.00 GWH","22090.00 GWH","-","F","Aug 01, 2019","00:00","-"
"","","SAFZAXX02Ma072","Total Power Generation","Southern Africa","South Africa","","Monthly","31 May 2019 (R)","22090.00 GWH","20733.00 GWH","-","F","Jul 04, 2019","00:00","-"
"","","SAFZAXX02Ma072","Total Power Generation","Southern Africa","South Africa","","Monthly","30 Apr 2019 (R)","20733.00 GWH","20943.00 GWH","-","F","Jun 30, 2019","00:00","-"
"","","SAFZAXX02Ma072","Total Power Generation","Southern Africa","South Africa","","Monthly","31 Mar 2019 (R)","20943.00 GWH","19217.00 GWH","-","F","Mar 31, 2019","00:00","-"
"","","SAFZAXX02Ma072","Total Power Generation","Southern Africa","South Africa","","Monthly","28 Feb 2019 (R)","19217.00 GWH","20942.00 GWH","-","F","Feb 28, 2019","00:00","-"
"","","SAFZAXX02Ma072","Total Power Generation","Southern Africa","South Africa","","Monthly","31 Jan 2019 (R)","20942.00 GWH","20446.00 GWH","-","F","Jan 31, 2019","00:00","-"
"","","SAFZAXX02Ma072","Total Power Generation","Southern Africa","South Africa","","Monthly","31 Dec 2018 (R)","20446.00 GWH","21241.00 GWH","-","F","Dec 31, 2018","00:00","-"
"","","SAFZAXX02Ma072","Total Power Generation","Southern Africa","South Africa","","Monthly","30 Nov 2018 (R)","21241.00 GWH","21985.00 GWH","-","F","Nov 30, 2018","00:00","-"
"","","SAFZAXX02Ma072","Total Power Generation","Southern Africa","South Africa","","Monthly","31 Oct 2018 (R)","21985.00 GWH","20871.00 GWH","-","F","Oct 31, 2018","00:00","-"
"","","SAFZAXX02Ma072","Total Power Generation","Southern Africa","South Africa","","Monthly","30 Sep 2018 (R)","20871.00 GWH","22013.00 GWH","-","F","Sep 30, 2018","00:00","-"
"","","SAFZAXX02Ma072","Total Power Generation","Southern Africa","South Africa","","Monthly","31 Aug 2018 (R)","22013.00 GWH","22712.00 GWH","-","F","Aug 31, 2018","00:00","-"
"","","SAFZAXX02Ma072","Total Power Generation","Southern Africa","South Africa","","Monthly","31 Jul 2018 (R)","22712.00 GWH","21939.00 GWH","-","F","Jul 31, 2018","00:00","-"
"","","SAFZAXX02Ma072","Total Power Generation","Southern Africa","South Africa","","Monthly","30 Jun 2018 (R)","21939.00 GWH","22216.00 GWH","-","F","Jun 30, 2018","00:00","-"
"","","SAFZAXX02Ma072","Total Power Generation","Southern Africa","South Africa","","Monthly","31 May 2018 (R)","22216.00 GWH","20366.00 GWH","-","F","May 31, 2018","00:00","-"
"","","SAFZAXX02Ma072","Total Power Generation","Southern Africa","South Africa","","Monthly","30 Apr 2018 (R)","20366.00 GWH","21584.00 GWH","-","F","Apr 30, 2018","00:00","-"
"","","SAFZAXX02Ma072","Total Power Generation","Southern Africa","South Africa","","Monthly","31 Mar 2018 (R)","21584.00 GWH","19590.00 GWH","-","F","Mar 31, 2018","00:00","-"
"","","SAFZAXX02Ma072","Total Power Generation","Southern Africa","South Africa","","Monthly","28 Feb 2018 (R)","19590.00 GWH","21373.00 GWH","-","F","Feb 28, 2018","00:00","-"
"","","SAFZAXX02Ma072","Total Power Generation","Southern Africa","South Africa","","Monthly","31 Jan 2018 (R)","21373.00 GWH","20787.00 GWH","-","F","Jan 31, 2018","00:00","-"
"","","SAFZAXX02Ma072","Total Power Generation","Southern Africa","South Africa","","Monthly","31 Dec 2017 (R)","20787.00 GWH","21265.00 GWH","-","F","Dec 31, 2017","00:00","-"
"","","SAFZAXX02Ma072","Total Power Generation","Southern Africa","South Africa","","Monthly","30 Nov 2017 (R)","21265.00 GWH","21821.00 GWH","-","F","Nov 30, 2017","00:00","-"
"","","SAFZAXX02Ma072","Total Power Generation","Southern Africa","South Africa","","Monthly","31 Oct 2017 (R)","21821.00 GWH","21043.00 GWH","-","F","Oct 31, 2017","00:00","-"
"","","SAFZAXX02Ma072","Total Power Generation","Southern Africa","South Africa","","Monthly","30 Sep 2017 (R)","21043.00 GWH","22110.00 GWH","-","F","Sep 30, 2017","00:00","-"
"","","SAFZAXX02Ma072","Total Power Generation","Southern Africa","South Africa","","Monthly","31 Aug 2017 (R)","22110.00 GWH","22228.00 GWH","-","F","Aug 31, 2017","00:00","-"
"","","SAFZAXX02Ma072","Total Power Generation","Southern Africa","South Africa","","Monthly","31 Jul 2017 (R)","22228.00 GWH","21869.00 GWH","-","F","Jul 31, 2017","00:00","-"
"","","SAFZAXX02Ma072","Total Power Generation","Southern Africa","South Africa","","Monthly","30 Jun 2017 (R)","21869.00 GWH","22405.00 GWH","-","F","Jun 30, 2017","00:00","-"
"","","SAFZAXX02Ma072","Total Power Generation","Southern Africa","South Africa","","Monthly","31 May 2017 (R)","22405.00 GWH","20472.00 GWH","-","F","May 31, 2017","00:00","-"
"","","SAFZAXX02Ma072","Total Power Generation","Southern Africa","South Africa","","Monthly","30 Apr 2017 (R)","20472.00 GWH","21320.00 GWH","-","F","Apr 30, 2017","00:00","-"
"","","SAFZAXX02Ma072","Total Power Generation","Southern Africa","South Africa","","Monthly","31 Mar 2017 (R)","21320.00 GWH","19231.00 GWH","-","F","Mar 31, 2017","00:00","-"
"","","SAFZAXX02Ma072","Total Power Generation","Southern Africa","South Africa","","Monthly","28 Feb 2017 (R)","19231.00 GWH","20881.00 GWH","-","F","Feb 28, 2017","00:00","-"
"","","SAFZAXX02Ma072","Total Power Generation","Southern Africa","South Africa","","Monthly","31 Jan 2017 (R)","20881.00 GWH","20487.00 GWH","-","F","Jan 31, 2017","00:00","-"
"","","SAFZAXX02Ma072","Total Power Generation","Southern Africa","South Africa","","Monthly","31 Dec 2016 (R)","20487.00 GWH","20928.00 GWH","-","F","Dec 31, 2016","00:00","-"
"","","SAFZAXX02Ma072","Total Power Generation","Southern Africa","South Africa","","Monthly","30 Nov 2016 (R)","20928.00 GWH","21540.00 GWH","-","F","Nov 30, 2016","00:00","-"
"","","SAFZAXX02Ma072","Total Power Generation","Southern Africa","South Africa","","Monthly","31 Oct 2016 (R)","21540.00 GWH","20817.00 GWH","-","F","Oct 31, 2016","00:00","-"
"","","SAFZAXX02Ma072","Total Power Generation","Southern Africa","South Africa","","Monthly","30 Sep 2016 (R)","20817.00 GWH","21928.00 GWH","-","F","Sep 30, 2016","00:00","-"
