"","","Ind Code","Ind Name","Region","Country","City","Frequency","Period","Actual","Previous","Consensus","Revision","Date","Time","Revise Date"
"","","SAFZAXX04Ma005","M1 Money Supply","Southern Africa","South Africa","","Monthly","31 Jul 2023","ZAR2577961.00 mn","ZAR2501733.00 mn","-","F","Aug 30, 2023","06:00","-"
"","","SAFZAXX04Ma005","M1 Money Supply","Southern Africa","South Africa","","Monthly","30 Jun 2023","ZAR2501733.00 mn","ZAR2560251.00 mn","-","F","Jul 31, 2023","06:00","-"
"","","SAFZAXX04Ma005","M1 Money Supply","Southern Africa","South Africa","","Monthly","31 May 2023","ZAR2560251.00 mn","ZAR2517353.00 mn","-","F","Jun 30, 2023","06:00","-"
"","","SAFZAXX04Ma005","M1 Money Supply","Southern Africa","South Africa","","Monthly","30 Apr 2023","ZAR2517353.00 mn","ZAR2497477.00 mn","-","F","May 30, 2023","06:00","-"
"","","SAFZAXX04Ma005","M1 Money Supply","Southern Africa","South Africa","","Monthly","31 Mar 2023","ZAR2497477.00 mn","ZAR2519243.00 mn","-","F","Apr 28, 2023","06:00","-"
"","","SAFZAXX04Ma005","M1 Money Supply","Southern Africa","South Africa","","Monthly","28 Feb 2023","ZAR2519243.00 mn","ZAR2501725.00 mn","-","F","Mar 30, 2023","06:00","-"
"","","SAFZAXX04Ma005","M1 Money Supply","Southern Africa","South Africa","","Monthly","31 Jan 2023","ZAR2501725.00 mn","ZAR2413891.00 mn","-","F","Feb 28, 2023","06:00","-"
"","","SAFZAXX04Ma005","M1 Money Supply","Southern Africa","South Africa","","Monthly","31 Dec 2022","ZAR2413891.00 mn","ZAR2483664.00 mn","-","F","Jan 31, 2023","06:00","-"
"","","SAFZAXX04Ma005","M1 Money Supply","Southern Africa","South Africa","","Monthly","30 Nov 2022","ZAR2483664.00 mn","ZAR2441374.00 mn","-","F","Dec 30, 2022","06:00","-"
"","","SAFZAXX04Ma005","M1 Money Supply","Southern Africa","South Africa","","Monthly","31 Oct 2022","ZAR2441374.00 mn","ZAR2430932.00 mn","-","F","Nov 29, 2022","06:00","-"
"","","SAFZAXX04Ma005","M1 Money Supply","Southern Africa","South Africa","","Monthly","30 Sep 2022 (R)","ZAR2430932.00 mn","ZAR2428128.00 mn","-","F","Oct 31, 2022","06:00","Sep 30, 2021"
"","","SAFZAXX04Ma005","M1 Money Supply","Southern Africa","South Africa","","Monthly","31 Aug 2022","ZAR2428128.00 mn","ZAR2399514.00 mn","-","F","Sep 29, 2022","06:00","-"
"","","SAFZAXX04Ma005","M1 Money Supply","Southern Africa","South Africa","","Monthly","31 Jul 2022 (R)","ZAR2399514.00 mn","ZAR2338822.00 mn","-","F","Aug 30, 2022","06:00","Sep 30, 2021"
"","","SAFZAXX04Ma005","M1 Money Supply","Southern Africa","South Africa","","Monthly","30 Jun 2022 (R)","ZAR2338822.00 mn","ZAR2378735.00 mn","-","F","Jul 29, 2022","06:00","Sep 30, 2021"
"","","SAFZAXX04Ma005","M1 Money Supply","Southern Africa","South Africa","","Monthly","31 May 2022","ZAR2378735.00 mn","ZAR2335544.00 mn","-","F","Jun 30, 2022","06:00","-"
"","","SAFZAXX04Ma005","M1 Money Supply","Southern Africa","South Africa","","Monthly","30 Apr 2022 (R)","ZAR2335544.00 mn","ZAR2403094.00 mn","-","F","May 31, 2022","06:00","Sep 30, 2021"
"","","SAFZAXX04Ma005","M1 Money Supply","Southern Africa","South Africa","","Monthly","31 Mar 2022","ZAR2403094.00 mn","ZAR2295020.00 mn","-","F","Apr 29, 2022","06:00","-"
"","","SAFZAXX04Ma005","M1 Money Supply","Southern Africa","South Africa","","Monthly","28 Feb 2022","ZAR2295020.00 mn","ZAR2328867.00 mn","-","F","Mar 30, 2022","06:00","-"
"","","SAFZAXX04Ma005","M1 Money Supply","Southern Africa","South Africa","","Monthly","31 Jan 2022","ZAR2328867.00 mn","ZAR2316060.00 mn","-","F","Feb 28, 2022","06:00","-"
"","","SAFZAXX04Ma005","M1 Money Supply","Southern Africa","South Africa","","Monthly","31 Dec 2021 (R)","ZAR2316060.00 mn","ZAR2354481.00 mn","-","F","Jan 31, 2022","06:00","Sep 30, 2021"
"","","SAFZAXX04Ma005","M1 Money Supply","Southern Africa","South Africa","","Monthly","31 Oct 2021","ZAR2258845.00 mn","ZAR2290660.00 mn","-","F","Nov 30, 2021","06:00","-"
"","","SAFZAXX04Ma005","M1 Money Supply","Southern Africa","South Africa","","Monthly","30 Nov 2021","ZAR2354481.00 mn","ZAR2258845.00 mn","-","F","Sep 30, 2021","06:00","-"
"","","SAFZAXX04Ma005","M1 Money Supply","Southern Africa","South Africa","","Monthly","31 Aug 2021","ZAR2277854.00 mn","ZAR2212022.00 mn","-","F","Sep 30, 2021","06:00","-"
"","","SAFZAXX04Ma005","M1 Money Supply","Southern Africa","South Africa","","Monthly","30 Sep 2021","ZAR2290660.00 mn","ZAR2277854.00 mn","-","F","Sep 30, 2021","06:00","-"
"","","SAFZAXX04Ma005","M1 Money Supply","Southern Africa","South Africa","","Monthly","31 Jul 2021","ZAR2212022.00 mn","ZAR2185380.00 mn","-","F","Jul 31, 2021","06:00","-"
"","","SAFZAXX04Ma005","M1 Money Supply","Southern Africa","South Africa","","Monthly","30 Jun 2021 (R)","ZAR2185380.00 mn","ZAR2231698.00 mn","-","F","Jun 30, 2021","00:00","Sep 30, 2021"
"","","SAFZAXX04Ma005","M1 Money Supply","Southern Africa","South Africa","","Monthly","30 Apr 2021 (R)","ZAR2196437.00 mn","ZAR2249143.00 mn","-","F","May 31, 2021","06:00","Jun 25, 2021"
"","","SAFZAXX04Ma005","M1 Money Supply","Southern Africa","South Africa","","Monthly","31 May 2021","ZAR2231698.00 mn","ZAR2196437.00 mn","-","F","May 31, 2021","00:00","-"
"","","SAFZAXX04Ma005","M1 Money Supply","Southern Africa","South Africa","","Monthly","31 Mar 2021 (R)","ZAR2249143.00 mn","ZAR2196472.00 mn","-","F","Apr 30, 2021","06:00","Sep 30, 2021"
"","","SAFZAXX04Ma005","M1 Money Supply","Southern Africa","South Africa","","Monthly","28 Feb 2021 (R)","ZAR2196472.00 mn","ZAR2189128.00 mn","-","F","Mar 30, 2021","06:00","Aug 26, 2021"
"","","SAFZAXX04Ma005","M1 Money Supply","Southern Africa","South Africa","","Monthly","31 Jan 2021 (R)","ZAR2189128.00 mn","ZAR2189376.00 mn","-","F","Feb 26, 2021","06:00","Aug 26, 2021"
"","","SAFZAXX04Ma005","M1 Money Supply","Southern Africa","South Africa","","Monthly","31 Dec 2020 (R)","ZAR2189376.00 mn","ZAR2207226.00 mn","-","F","Jan 29, 2021","06:00","May 31, 2021"
