"","","Ind Code","Ind Name","Region","Country","City","Frequency","Period","Actual","Previous","Consensus","Revision","Date","Time","Revise Date"
"","","SAFZAXX14Ma004","Net Foreign Assets","Southern Africa","South Africa","","Monthly","31 Dec 2020 (R)","ZAR-19134.00 mn","ZAR-27048.00 mn","-","F","Dec 31, 2020","00:00","Sep 30, 2021"
"","","SAFZAXX14Ma004","Net Foreign Assets","Southern Africa","South Africa","","Monthly","30 Nov 2020 (R)","ZAR-27048.00 mn","ZAR-28818.00 mn","-","F","Nov 30, 2020","00:00","May 31, 2021"
"","","SAFZAXX14Ma004","Net Foreign Assets","Southern Africa","South Africa","","Monthly","31 Oct 2020 (R)","ZAR-28818.00 mn","ZAR-24338.00 mn","-","F","Oct 31, 2020","00:00","May 31, 2021"
"","","SAFZAXX14Ma004","Net Foreign Assets","Southern Africa","South Africa","","Monthly","30 Sep 2020 (R)","ZAR-24338.00 mn","ZAR-4299.00 mn","-","F","Sep 30, 2020","00:00","May 31, 2021"
"","","SAFZAXX14Ma004","Net Foreign Assets","Southern Africa","South Africa","","Monthly","31 Aug 2020 (R)","ZAR-4299.00 mn","ZAR91060.00 mn","-","F","Aug 31, 2020","00:00","May 31, 2021"
"","","SAFZAXX14Ma004","Net Foreign Assets","Southern Africa","South Africa","","Monthly","31 Jul 2020 (R)","ZAR91060.00 mn","ZAR31414.00 mn","-","F","Jul 31, 2020","00:00","May 31, 2021"
"","","SAFZAXX14Ma004","Net Foreign Assets","Southern Africa","South Africa","","Monthly","30 Jun 2020 (R)","ZAR31414.00 mn","ZAR-18242.00 mn","-","F","Jun 30, 2020","00:00","May 31, 2021"
"","","SAFZAXX14Ma004","Net Foreign Assets","Southern Africa","South Africa","","Monthly","31 May 2020 (R)","ZAR-18242.00 mn","ZAR33582.00 mn","-","F","May 31, 2020","00:00","May 31, 2021"
"","","SAFZAXX14Ma004","Net Foreign Assets","Southern Africa","South Africa","","Monthly","30 Apr 2020 (R)","ZAR33582.00 mn","ZAR127765.00 mn","-","F","Apr 30, 2020","00:00","May 31, 2021"
"","","SAFZAXX14Ma004","Net Foreign Assets","Southern Africa","South Africa","","Monthly","31 Mar 2020 (R)","ZAR127765.00 mn","ZAR98864.00 mn","-","F","Mar 31, 2020","00:00","May 31, 2021"
"","","SAFZAXX14Ma004","Net Foreign Assets","Southern Africa","South Africa","","Monthly","29 Feb 2020 (R)","ZAR98864.00 mn","ZAR53702.00 mn","-","F","Feb 29, 2020","00:00","May 31, 2021"
"","","SAFZAXX14Ma004","Net Foreign Assets","Southern Africa","South Africa","","Monthly","31 Jan 2020 (R)","ZAR53702.00 mn","ZAR-73534.00 mn","-","F","Jan 31, 2020","00:00","May 31, 2021"
"","","SAFZAXX14Ma004","Net Foreign Assets","Southern Africa","South Africa","","Monthly","31 Dec 2019","ZAR-73534.00 mn","ZAR-7565.00 mn","-","F","Dec 31, 2019","00:00","-"
"","","SAFZAXX14Ma004","Net Foreign Assets","Southern Africa","South Africa","","Monthly","30 Nov 2019 (R)","ZAR-7565.00 mn","ZAR11661.00 mn","-","F","Nov 30, 2019","00:00","May 31, 2021"
"","","SAFZAXX14Ma004","Net Foreign Assets","Southern Africa","South Africa","","Monthly","31 Oct 2019 (R)","ZAR11661.00 mn","ZAR73423.00 mn","-","F","Oct 31, 2019","00:00","May 31, 2021"
"","","SAFZAXX14Ma004","Net Foreign Assets","Southern Africa","South Africa","","Monthly","30 Sep 2019","ZAR73423.00 mn","ZAR57587.00 mn","-","F","Sep 30, 2019","00:00","-"
"","","SAFZAXX14Ma004","Net Foreign Assets","Southern Africa","South Africa","","Monthly","31 Aug 2019","ZAR57587.00 mn","ZAR-37513.00 mn","-","F","Aug 31, 2019","00:00","-"
"","","SAFZAXX14Ma004","Net Foreign Assets","Southern Africa","South Africa","","Monthly","31 Jul 2019","ZAR-37513.00 mn","ZAR10613.00 mn","-","F","Jul 31, 2019","00:00","-"
"","","SAFZAXX14Ma004","Net Foreign Assets","Southern Africa","South Africa","","Monthly","30 Jun 2019","ZAR10613.00 mn","ZAR39059.00 mn","-","F","Jun 30, 2019","00:00","-"
"","","SAFZAXX14Ma004","Net Foreign Assets","Southern Africa","South Africa","","Monthly","31 May 2019","ZAR39059.00 mn","ZAR-25467.00 mn","-","F","May 31, 2019","00:00","-"
"","","SAFZAXX14Ma004","Net Foreign Assets","Southern Africa","South Africa","","Monthly","30 Apr 2019","ZAR-25467.00 mn","ZAR75814.00 mn","-","F","Apr 30, 2019","00:00","-"
"","","SAFZAXX14Ma004","Net Foreign Assets","Southern Africa","South Africa","","Monthly","31 Mar 2019","ZAR75814.00 mn","ZAR34740.00 mn","-","F","Mar 31, 2019","00:00","-"
"","","SAFZAXX14Ma004","Net Foreign Assets","Southern Africa","South Africa","","Monthly","28 Feb 2019 (R)","ZAR34740.00 mn","ZAR-69376.00 mn","-","F","Feb 28, 2019","00:00","May 31, 2021"
"","","SAFZAXX14Ma004","Net Foreign Assets","Southern Africa","South Africa","","Monthly","31 Jan 2019 (R)","ZAR-69376.00 mn","ZAR24968.00 mn","-","F","Jan 31, 2019","00:00","May 31, 2021"
"","","SAFZAXX14Ma004","Net Foreign Assets","Southern Africa","South Africa","","Monthly","31 Dec 2018 (R)","ZAR24968.00 mn","ZAR-72731.00 mn","-","F","Dec 31, 2018","00:00","May 31, 2021"
"","","SAFZAXX14Ma004","Net Foreign Assets","Southern Africa","South Africa","","Monthly","30 Nov 2018","ZAR-72731.00 mn","ZAR-11587.00 mn","-","F","Nov 30, 2018","00:00","-"
"","","SAFZAXX14Ma004","Net Foreign Assets","Southern Africa","South Africa","","Monthly","31 Oct 2018","ZAR-11587.00 mn","ZAR-41769.00 mn","-","F","Oct 31, 2018","00:00","-"
"","","SAFZAXX14Ma004","Net Foreign Assets","Southern Africa","South Africa","","Monthly","30 Sep 2018","ZAR-41769.00 mn","ZAR124966.00 mn","-","F","Sep 30, 2018","00:00","-"
"","","SAFZAXX14Ma004","Net Foreign Assets","Southern Africa","South Africa","","Monthly","31 Aug 2018","ZAR124966.00 mn","ZAR-17272.00 mn","-","F","Aug 31, 2018","00:00","-"
"","","SAFZAXX14Ma004","Net Foreign Assets","Southern Africa","South Africa","","Monthly","31 Jul 2018","ZAR-17272.00 mn","ZAR33544.00 mn","-","F","Jul 31, 2018","00:00","-"
"","","SAFZAXX14Ma004","Net Foreign Assets","Southern Africa","South Africa","","Monthly","30 Jun 2018","ZAR33544.00 mn","ZAR7732.00 mn","-","F","Jun 30, 2018","00:00","-"
"","","SAFZAXX14Ma004","Net Foreign Assets","Southern Africa","South Africa","","Monthly","31 May 2018","ZAR7732.00 mn","ZAR31370.00 mn","-","F","May 31, 2018","00:00","-"
"","","SAFZAXX14Ma004","Net Foreign Assets","Southern Africa","South Africa","","Monthly","30 Apr 2018","ZAR31370.00 mn","ZAR18628.00 mn","-","F","Apr 30, 2018","00:00","-"
"","","SAFZAXX14Ma004","Net Foreign Assets","Southern Africa","South Africa","","Monthly","31 Mar 2018","ZAR18628.00 mn","ZAR-21813.00 mn","-","F","Mar 31, 2018","00:00","-"
"","","SAFZAXX14Ma004","Net Foreign Assets","Southern Africa","South Africa","","Monthly","28 Feb 2018","ZAR-21813.00 mn","ZAR-17360.00 mn","-","F","Feb 28, 2018","00:00","-"
"","","SAFZAXX14Ma004","Net Foreign Assets","Southern Africa","South Africa","","Monthly","31 Jan 2018","ZAR-17360.00 mn","ZAR-80280.00 mn","-","F","Jan 31, 2018","00:00","-"
