"","","Ind Code","Ind Name","Region","Country","City","Frequency","Period","Actual","Previous","Consensus","Revision","Date","Time","Revise Date"
"","","SAFZAXX04Ma006","M3 Money Supply","Southern Africa","South Africa","","Monthly","31 Jul 2023","ZAR4967592.00 mn","ZAR4998990.00 mn","-","F","Aug 30, 2023","06:00","-"
"","","SAFZAXX04Ma006","M3 Money Supply","Southern Africa","South Africa","","Monthly","30 Jun 2023","ZAR4998990.00 mn","ZAR4940262.00 mn","-","F","Jul 31, 2023","06:00","-"
"","","SAFZAXX04Ma006","M3 Money Supply","Southern Africa","South Africa","","Monthly","31 May 2023","ZAR4940262.00 mn","ZAR4909344.00 mn","-","F","Jun 30, 2023","06:00","-"
"","","SAFZAXX04Ma006","M3 Money Supply","Southern Africa","South Africa","","Monthly","30 Apr 2023 (R)","ZAR4909344.00 mn","ZAR4864810.00 mn","-","F","May 30, 2023","06:00","Jun 30, 2023"
"","","SAFZAXX04Ma006","M3 Money Supply","Southern Africa","South Africa","","Monthly","31 Mar 2023","ZAR4864810.00 mn","ZAR4825591.00 mn","-","F","Apr 28, 2023","06:00","-"
"","","SAFZAXX04Ma006","M3 Money Supply","Southern Africa","South Africa","","Monthly","28 Feb 2023","ZAR4825591.00 mn","ZAR4769230.00 mn","-","F","Mar 30, 2023","06:00","-"
"","","SAFZAXX04Ma006","M3 Money Supply","Southern Africa","South Africa","","Monthly","31 Jan 2023","ZAR4769230.00 mn","ZAR4727480.00 mn","-","F","Feb 28, 2023","06:00","-"
"","","SAFZAXX04Ma006","M3 Money Supply","Southern Africa","South Africa","","Monthly","31 Dec 2022","ZAR4727480.00 mn","ZAR4762261.00 mn","-","F","Jan 31, 2023","06:00","-"
"","","SAFZAXX04Ma006","M3 Money Supply","Southern Africa","South Africa","","Monthly","30 Nov 2022","ZAR4762261.00 mn","ZAR4701326.00 mn","-","F","Dec 30, 2022","06:00","-"
"","","SAFZAXX04Ma006","M3 Money Supply","Southern Africa","South Africa","","Monthly","31 Oct 2022","ZAR4701326.00 mn","ZAR4665539.00 mn","-","F","Nov 29, 2022","06:00","-"
"","","SAFZAXX04Ma006","M3 Money Supply","Southern Africa","South Africa","","Monthly","30 Sep 2022 (R)","ZAR4665539.00 mn","ZAR4632017.00 mn","-","F","Oct 31, 2022","06:00","Sep 30, 2021"
"","","SAFZAXX04Ma006","M3 Money Supply","Southern Africa","South Africa","","Monthly","31 Aug 2022 (R)","ZAR4632017.00 mn","ZAR4565039.00 mn","-","F","Sep 29, 2022","06:00","Sep 30, 2021"
"","","SAFZAXX04Ma006","M3 Money Supply","Southern Africa","South Africa","","Monthly","31 Jul 2022 (R)","ZAR4565039.00 mn","ZAR4448674.00 mn","-","F","Aug 30, 2022","06:00","Sep 30, 2021"
"","","SAFZAXX04Ma006","M3 Money Supply","Southern Africa","South Africa","","Monthly","30 Jun 2022 (R)","ZAR4448674.00 mn","ZAR4475149.00 mn","-","F","Jul 29, 2022","06:00","Sep 30, 2021"
"","","SAFZAXX04Ma006","M3 Money Supply","Southern Africa","South Africa","","Monthly","31 May 2022 (R)","ZAR4475149.00 mn","ZAR4458649.00 mn","-","F","Jun 30, 2022","06:00","Sep 30, 2021"
"","","SAFZAXX04Ma006","M3 Money Supply","Southern Africa","South Africa","","Monthly","30 Apr 2022 (R)","ZAR4458649.00 mn","ZAR4467472.00 mn","-","F","May 31, 2022","06:00","Sep 30, 2021"
"","","SAFZAXX04Ma006","M3 Money Supply","Southern Africa","South Africa","","Monthly","31 Mar 2022 (R)","ZAR4467472.00 mn","ZAR4354862.00 mn","-","F","Apr 29, 2022","06:00","Sep 30, 2021"
